bseTest, 000362, 275, 300, SHVR, 22912, 20, 1145.600000, ZIC, 18152, 20, 907.600000, 
bseTest, 000363, 279, 296, SHVR, 23006, 20, 1150.300000, ZIC, 18195, 20, 909.750000, 
bseTest, 000365, 283, 290, SHVR, 23161, 20, 1158.050000, ZIC, 18339, 20, 916.950000, 
bseTest, 000366, 275, 286, SHVR, 23336, 20, 1166.800000, ZIC, 18339, 20, 916.950000, 
bseTest, 000366, 275, 286, SHVR, 23445, 20, 1172.250000, ZIC, 18544, 20, 927.200000, 
bseTest, 000370, 262, 277, SHVR, 23592, 20, 1179.600000, ZIC, 18544, 20, 927.200000, 
bseTest, 000371, 262, 348, SHVR, 23631, 20, 1181.550000, ZIC, 18555, 20, 927.750000, 
bseTest, 000390, 167, 499, SHVR, 23631, 20, 1181.550000, ZIC, 18891, 20, 944.550000, 
bseTest, 000391, 337, 339, SHVR, 23793, 20, 1189.650000, ZIC, 18891, 20, 944.550000, 
bseTest, 000391, 336, 338, SHVR, 23807, 20, 1190.350000, ZIC, 19148, 20, 957.400000, 
bseTest, 000391, 336, 338, SHVR, 24142, 20, 1207.100000, ZIC, 19148, 20, 957.400000, 
bseTest, 000391, 336, 338, SHVR, 24416, 20, 1220.800000, ZIC, 19148, 20, 957.400000, 
bseTest, 000391, 325, 338, SHVR, 24576, 20, 1228.800000, ZIC, 19302, 20, 965.100000, 
bseTest, 000391, 325, 339, SHVR, 24677, 20, 1233.850000, ZIC, 19365, 20, 968.250000, 
bseTest, 000392, 326, 334, SHVR, 24826, 20, 1241.300000, ZIC, 19553, 20, 977.650000, 
bseTest, 000393, 325, 329, SHVR, 24914, 20, 1245.700000, ZIC, 19569, 20, 978.450000, 
bseTest, 000393, 281, 328, SHVR, 24914, 20, 1245.700000, ZIC, 19597, 20, 979.850000, 
bseTest, 000394, 282, 328, SHVR, 25053, 20, 1252.650000, ZIC, 19658, 20, 982.900000, 
bseTest, 000394, 281, 328, SHVR, 25235, 20, 1261.750000, ZIC, 19848, 20, 992.400000, 
bseTest, 000395, 275, 325, SHVR, 25235, 20, 1261.750000, ZIC, 19912, 20, 995.600000, 
bseTest, 000397, 275, 318, SHVR, 25424, 20, 1271.200000, ZIC, 19971, 20, 998.550000, 
bseTest, 000399, 275, 302, SHVR, 25424, 20, 1271.200000, ZIC, 19998, 20, 999.900000, 
bseTest, 000403, 275, 294, SHVR, 25552, 20, 1277.600000, ZIC, 20044, 20, 1002.200000, 
bseTest, 000416, 262, 278, SHVR, 25602, 20, 1280.100000, ZIC, 20044, 20, 1002.200000, 
bseTest, 000420, None, None, SHVR, 25602, 20, 1280.100000, ZIC, 20217, 20, 1010.850000, 
bseTest, 000420, 341, 500, SHVR, 25724, 20, 1286.200000, ZIC, 20310, 20, 1015.500000, 
bseTest, 000421, 342, 380, SHVR, 25807, 20, 1290.350000, ZIC, 20537, 20, 1026.850000, 
bseTest, 000421, 342, 373, SHVR, 25812, 20, 1290.600000, ZIC, 20803, 20, 1040.150000, 
bseTest, 000422, 343, 368, SHVR, 25812, 20, 1290.600000, ZIC, 21032, 20, 1051.600000, 
bseTest, 000422, 343, 367, SHVR, 25882, 20, 1294.100000, ZIC, 21284, 20, 1064.200000, 
bseTest, 000423, 348, 359, SHVR, 26010, 20, 1300.500000, ZIC, 21323, 20, 1066.150000, 
bseTest, 000423, 347, 349, SHVR, 26261, 20, 1313.050000, ZIC, 21323, 20, 1066.150000, 
bseTest, 000423, 347, 349, SHVR, 26505, 20, 1325.250000, ZIC, 21427, 20, 1071.350000, 
bseTest, 000423, 325, 349, SHVR, 26521, 20, 1326.050000, ZIC, 21477, 20, 1073.850000, 
bseTest, 000425, 325, 329, SHVR, 26648, 20, 1332.400000, ZIC, 21525, 20, 1076.250000, 
bseTest, 000425, 275, 328, SHVR, 26648, 20, 1332.400000, ZIC, 21565, 20, 1078.250000, 
bseTest, 000426, 275, 297, SHVR, 26707, 20, 1335.350000, ZIC, 21670, 20, 1083.500000, 
bseTest, 000429, 275, 281, SHVR, 26835, 20, 1341.750000, ZIC, 21728, 20, 1086.400000, 
